
Due to MODULEPATH changes, the following have been reloaded:
  1) mii/1.1.2

The following have been reloaded with a version change:
  1) StdEnv/2020 => StdEnv/2023
  2) flexiblas/3.0.4 => flexiblas/3.3.1
  3) gcc/9.3.0 => gcc/12.3
  4) gcccore/.9.3.0 => gcccore/.12.3
  5) gentoo/2020 => gentoo/2023
  6) libfabric/1.10.1 => libfabric/1.18.0
  7) openmpi/4.0.3 => openmpi/4.1.5
  8) ucx/1.8.0 => ucx/1.14.1

[09/24/2025 13:22:26] INFO: Multiprocessing with 24 cores
[09/24/2025 14:35:33] DEBUG: PID 2917086: 637.19s @ 45.8ms/row
[09/24/2025 14:35:33] INFO: PID 2917086: processing w2|mtl: 401811306_246_AXL.csv
[09/24/2025 14:35:33] DEBUG: PID 2917084: 733.20s @ 52.7ms/row
[09/24/2025 14:35:33] INFO: PID 2917084: processing w3|mtl: 401103480_122_AXL.csv
[09/24/2025 14:35:50] DEBUG: PID 2917097: 609.85s @ 43.9ms/row
[09/24/2025 14:35:50] INFO: PID 2917097: processing w2|vic: 101550026_349_AXL.csv
[09/24/2025 14:37:15] DEBUG: PID 2917101: 687.39s @ 49.7ms/row
[09/24/2025 14:37:15] INFO: PID 2917101: processing w1|vic: 101165382_69_AXL.csv
[09/24/2025 14:37:43] DEBUG: PID 2917090: 699.88s @ 50.4ms/row
[09/24/2025 14:37:43] INFO: PID 2917090: processing w2|van: 201544209_420_AXL.csv
[09/24/2025 14:39:03] DEBUG: PID 2917101: 107.61s @ 61.5ms/row
[09/24/2025 14:39:03] INFO: PID 2917101: processing w3|vic: 101785365_406_AXL.csv
[09/24/2025 14:39:36] DEBUG: PID 2917079: 575.99s @ 41.8ms/row
[09/24/2025 14:39:36] INFO: PID 2917079: processing w1|vic: 101011680_162_AXL.csv
[09/24/2025 14:40:21] DEBUG: PID 2917096: 731.39s @ 39.1ms/row
[09/24/2025 14:40:21] INFO: PID 2917096: processing w1|mtl: 401380365_246_AXL.csv
[09/24/2025 14:40:36] DEBUG: PID 2917082: 782.90s @ 41.2ms/row
[09/24/2025 14:40:37] INFO: PID 2917082: processing w2|vic: 101044327_462_AXL.csv
[09/24/2025 14:41:11] DEBUG: PID 2917091: 552.43s @ 44.2ms/row
[09/24/2025 14:41:11] INFO: PID 2917091: processing w1|vic: 101053220_235_AXL.csv
[09/24/2025 14:41:14] DEBUG: PID 2917092: 909.52s @ 65.7ms/row
[09/24/2025 14:41:14] INFO: PID 2917092: processing w1|vic: 101251965_188_AXL.csv
[09/24/2025 14:41:32] DEBUG: PID 2917083: 754.12s @ 54.2ms/row
[09/24/2025 14:41:32] INFO: PID 2917083: processing w1|mtl: 401273284_48_AXL.csv
[09/24/2025 14:42:11] DEBUG: PID 2917089: 745.46s @ 41.5ms/row
[09/24/2025 14:42:11] INFO: PID 2917089: processing w3|vic: 101429213_449_AXL.csv
[09/24/2025 14:42:13] DEBUG: PID 2917093: 948.84s @ 68.3ms/row
[09/24/2025 14:42:13] INFO: PID 2917093: processing w1|vic: 101514406_111_AXL.csv
[09/24/2025 14:42:14] DEBUG: PID 2917085: 905.40s @ 65.1ms/row
[09/24/2025 14:42:15] INFO: PID 2917085: processing w2|van: 202315896_366_AXL.csv
[09/24/2025 14:42:27] DEBUG: PID 2917098: 864.72s @ 62.7ms/row
[09/24/2025 14:42:27] INFO: PID 2917098: processing w1|mtl: 401034467_96_AXL.csv
[09/24/2025 14:42:45] DEBUG: PID 2917080: 812.32s @ 59.1ms/row
[09/24/2025 14:42:45] INFO: PID 2917080: processing w2|skt: 303583054_337_AXL.csv
[09/24/2025 14:43:05] DEBUG: PID 2917088: 778.61s @ 57.0ms/row
[09/24/2025 14:43:05] INFO: PID 2917088: processing w1|mtl: 401001817_11_AXL.csv
[09/24/2025 14:43:33] DEBUG: PID 2917100: 621.44s @ 44.8ms/row
[09/24/2025 14:43:33] INFO: PID 2917100: processing w2|van: 202258511_427_AXL.csv
[09/24/2025 14:43:34] DEBUG: PID 2917095: 661.01s @ 47.6ms/row
[09/24/2025 14:43:34] INFO: PID 2917095: processing w2|vic: 101496686_375_AXL.csv
[09/24/2025 14:44:33] DEBUG: PID 2917081: 628.44s @ 45.0ms/row
[09/24/2025 14:44:33] INFO: PID 2917081: processing w2|vic: 101204317_468_AXL.csv
[09/24/2025 14:44:44] DEBUG: PID 2917080: 119.20s @ 42.3ms/row
[09/24/2025 14:44:44] INFO: PID 2917080: processing w1|vic: 101977090_23_AXL.csv
[09/24/2025 14:45:39] DEBUG: PID 2917099: 683.21s @ 49.3ms/row
[09/24/2025 14:45:39] INFO: PID 2917099: processing w2|van: 202634537_407_AXL.csv
[09/24/2025 14:45:55] DEBUG: PID 2917078: 634.41s @ 46.3ms/row
[09/24/2025 14:45:55] INFO: PID 2917078: processing w1|skt: 302641169_391_AXL.csv
[09/24/2025 14:45:55] WARNING: Unable to find participant #302641169/sd #391 in top_sd.top_1min_skt, skipping
[09/24/2025 14:45:55] INFO: PID 2917078: processing w1|vic: 101981972_109_AXL.csv
[09/24/2025 14:46:18] DEBUG: PID 2917087: 675.82s @ 40.4ms/row
[09/24/2025 14:46:18] INFO: PID 2917087: processing w1|vic: 101960171_96_AXL.csv
[09/24/2025 14:47:01] DEBUG: PID 2917097: 670.76s @ 73.7ms/row
[09/24/2025 14:47:01] INFO: PID 2917097: processing w2|vic: 101050476_369_AXL.csv
[09/24/2025 14:47:20] DEBUG: PID 2917090: 577.50s @ 41.2ms/row
[09/24/2025 14:47:20] INFO: PID 2917090: processing w1|vic: 101219235_158_AXL.csv
[09/24/2025 14:47:29] DEBUG: PID 2917082: 412.63s @ 43.0ms/row
[09/24/2025 14:47:29] INFO: PID 2917082: processing w1|van: 201632326_434_AXL.csv
[09/24/2025 14:48:09] DEBUG: PID 2917084: 755.23s @ 54.1ms/row
[09/24/2025 14:48:09] INFO: PID 2917084: processing w1|vic: 101905559_144_AXL.csv
[09/24/2025 14:48:43] DEBUG: PID 2917086: 789.70s @ 57.0ms/row
[09/24/2025 14:48:43] INFO: PID 2917086: processing w2|vic: 101505455_409_AXL.csv
[09/24/2025 14:48:46] DEBUG: PID 2917094: 845.63s @ 61.5ms/row
[09/24/2025 14:48:46] INFO: PID 2917094: processing w1|van: 201822987_441_AXL.csv
[09/24/2025 14:51:47] DEBUG: PID 2917093: 574.25s @ 41.3ms/row
[09/24/2025 14:51:47] INFO: PID 2917093: processing w2|van: 202786503_369_AXL.csv
[09/24/2025 14:52:29] DEBUG: PID 2917100: 535.75s @ 38.6ms/row
[09/24/2025 14:52:29] INFO: PID 2917100: processing w1|van: 201062161_427_AXL.csv
[09/24/2025 14:52:57] DEBUG: PID 2917083: 684.51s @ 49.4ms/row
[09/24/2025 14:52:57] INFO: PID 2917083: processing w3|van: 201296599_442_AXL.csv
[09/24/2025 14:53:10] DEBUG: PID 2917096: 768.19s @ 55.4ms/row
[09/24/2025 14:53:10] INFO: PID 2917096: processing w1|van: 201518284_475_AXL.csv
[09/24/2025 14:53:28] DEBUG: PID 2917092: 734.49s @ 52.6ms/row
[09/24/2025 14:53:28] INFO: PID 2917092: processing w3|mtl: 403910107_8_AXL.csv
[09/24/2025 14:53:37] DEBUG: PID 2917095: 602.96s @ 43.6ms/row
[09/24/2025 14:53:37] INFO: PID 2917095: processing w3|vic: 101315590_375_AXL.csv
[09/24/2025 14:55:06] DEBUG: PID 2917098: 759.92s @ 41.1ms/row
[09/24/2025 14:55:06] INFO: PID 2917098: processing w1|vic: 101553232_188_AXL.csv
[09/24/2025 14:55:34] DEBUG: PID 2917101: 991.83s @ 70.9ms/row
[09/24/2025 14:55:34] INFO: PID 2917101: processing w2|vic: 101753407_409_AXL.csv
[09/24/2025 14:56:23] DEBUG: PID 2917091: 912.05s @ 65.9ms/row
[09/24/2025 14:56:23] INFO: PID 2917091: processing w1|skt: 302168848_393_AXL.csv
[09/24/2025 14:56:29] DEBUG: PID 2917099: 650.35s @ 46.6ms/row
[09/24/2025 14:56:29] INFO: PID 2917099: processing w3|vic: 101505455_494_AXL.csv
[09/24/2025 14:56:32] DEBUG: PID 2917090: 551.26s @ 40.1ms/row
[09/24/2025 14:56:32] INFO: PID 2917090: processing w1|mtl: 401406511_258_AXL.csv
[09/24/2025 14:56:34] DEBUG: PID 2917094: 467.82s @ 214.9ms/row
[09/24/2025 14:56:34] INFO: PID 2917094: processing w2|van: 202599618_367_AXL.csv
[09/24/2025 14:58:04] DEBUG: PID 2917079: 1107.89s @ 80.1ms/row
[09/24/2025 14:58:04] INFO: PID 2917079: processing w2|vic: 102504895_379_AXL.csv
[09/24/2025 14:58:08] DEBUG: PID 2917081: 815.38s @ 48.5ms/row
[09/24/2025 14:58:08] INFO: PID 2917081: processing w1|skt: 302665073_494_AXL.csv
[09/24/2025 14:58:19] DEBUG: PID 2917078: 743.13s @ 53.8ms/row
[09/24/2025 14:58:19] INFO: PID 2917078: processing w1|mtl: 401068153_103_AXL.csv
[09/24/2025 14:59:12] DEBUG: PID 2917085: 1017.18s @ 72.6ms/row
[09/24/2025 14:59:12] INFO: PID 2917085: processing w2|mtl: 401905412_174_AXL.csv
[09/24/2025 14:59:33] DEBUG: PID 2917082: 724.23s @ 53.0ms/row
[09/24/2025 14:59:33] INFO: PID 2917082: processing w3|van: 203452762_470_AXL.csv
[09/24/2025 15:00:00] DEBUG: PID 2917097: 778.46s @ 56.8ms/row
[09/24/2025 15:00:00] INFO: PID 2917097: processing w1|skt: 302544861_487_AXL.csv
[09/24/2025 15:00:41] DEBUG: PID 2917093: 534.04s @ 56.4ms/row
[09/24/2025 15:00:41] INFO: PID 2917093: processing w1|van: 201829346_434_AXL.csv
[09/24/2025 15:00:41] DEBUG: PID 2917084: 752.75s @ 54.4ms/row
[09/24/2025 15:00:41] INFO: PID 2917084: processing w3|vic: 101798447_476_AXL.csv
[09/24/2025 15:00:52] DEBUG: PID 2917089: 1121.39s @ 80.6ms/row
[09/24/2025 15:00:52] INFO: PID 2917089: processing w3|vic: 102886115_313_AXL.csv
[09/24/2025 15:00:53] DEBUG: PID 2917088: 1067.59s @ 76.5ms/row
[09/24/2025 15:00:53] INFO: PID 2917088: processing w1|mtl: 401442080_63_AXL.csv
[09/24/2025 15:01:38] DEBUG: PID 2917087: 920.06s @ 66.6ms/row
[09/24/2025 15:01:38] INFO: PID 2917087: processing w1|mtl: 401811306_78_AXL.csv
[09/24/2025 15:01:58] DEBUG: PID 2917096: 528.49s @ 38.8ms/row
[09/24/2025 15:01:58] INFO: PID 2917096: processing w3|van: 201921802_464_AXL.csv
[09/24/2025 15:02:06] DEBUG: PID 2917086: 803.26s @ 58.8ms/row
[09/24/2025 15:02:06] INFO: PID 2917086: processing w1|vic: 101365793_214_AXL.csv
[09/24/2025 15:02:09] DEBUG: PID 2917080: 1045.02s @ 74.0ms/row
[09/24/2025 15:02:09] INFO: PID 2917080: processing w1|mtl: 401189367_95_AXL.csv
[09/24/2025 15:03:36] DEBUG: PID 2917100: 666.48s @ 43.7ms/row
[09/24/2025 15:03:36] INFO: PID 2917100: processing w1|mtl: 401524229_241_AXL.csv
[09/24/2025 15:04:47] DEBUG: PID 2917081: 398.76s @ 33.8ms/row
[09/24/2025 15:04:47] INFO: PID 2917081: processing w1|mtl: 401968762_214_AXL.csv
[09/24/2025 15:04:56] DEBUG: PID 2917092: 687.88s @ 49.9ms/row
[09/24/2025 15:04:56] INFO: PID 2917092: processing w1|vic: 101891218_123_AXL.csv
[09/24/2025 15:05:23] DEBUG: PID 2917101: 589.01s @ 42.5ms/row
[09/24/2025 15:05:23] INFO: PID 2917101: processing w1|skt: 302988056_404_AXL.csv
[09/24/2025 15:05:25] DEBUG: PID 2917095: 707.62s @ 46.2ms/row
[09/24/2025 15:05:25] INFO: PID 2917095: processing w1|mtl: 401167164_192_AXL.csv
[09/24/2025 15:06:03] DEBUG: PID 2917098: 656.13s @ 47.4ms/row
[09/24/2025 15:06:03] INFO: PID 2917098: processing w1|van: 201972436_476_AXL.csv
[09/24/2025 15:06:58] DEBUG: PID 2917085: 466.62s @ 30.9ms/row
[09/24/2025 15:06:58] INFO: PID 2917085: processing w1|van: 201879991_493_AXL.csv
[09/24/2025 15:07:15] DEBUG: PID 2917094: 641.09s @ 46.3ms/row
[09/24/2025 15:07:15] INFO: PID 2917094: processing w2|vic: 101474667_369_AXL.csv
[09/24/2025 15:07:35] DEBUG: PID 2917083: 878.38s @ 63.0ms/row
[09/24/2025 15:07:35] INFO: PID 2917083: processing w1|mtl: 401178032_96_AXL.csv
[09/24/2025 15:07:41] DEBUG: PID 2917078: 562.89s @ 41.4ms/row
[09/24/2025 15:07:41] INFO: PID 2917078: processing w2|van: 201801387_482_AXL.csv
[09/24/2025 15:07:59] DEBUG: PID 2917090: 687.06s @ 45.1ms/row
[09/24/2025 15:07:59] INFO: PID 2917090: processing w2|vic: 102344365_345_AXL.csv
[09/24/2025 15:09:23] DEBUG: PID 2917099: 773.40s @ 55.9ms/row
[09/24/2025 15:09:23] INFO: PID 2917099: processing w2|van: 201375419_444_AXL.csv
[09/24/2025 15:09:32] DEBUG: PID 2917097: 572.31s @ 46.5ms/row
[09/24/2025 15:09:32] INFO: PID 2917097: processing w1|van: 201177837_465_AXL.csv
[09/24/2025 15:09:39] DEBUG: PID 2917079: 695.28s @ 41.3ms/row
[09/24/2025 15:09:39] INFO: PID 2917079: processing w1|skt: 302468920_487_AXL.csv
[09/24/2025 15:10:03] DEBUG: PID 2917082: 629.17s @ 45.3ms/row
[09/24/2025 15:10:03] INFO: PID 2917082: processing w3|van: 201144166_423_AXL.csv
[09/24/2025 15:10:53] DEBUG: PID 2917084: 611.91s @ 55.7ms/row
[09/24/2025 15:10:53] INFO: PID 2917084: processing w1|mtl: 401690625_78_AXL.csv
[09/24/2025 15:14:01] DEBUG: PID 2917086: 714.63s @ 42.9ms/row
[09/24/2025 15:14:01] INFO: PID 2917086: processing w3|vic: 103970793_369_AXL.csv
[09/24/2025 15:14:08] DEBUG: PID 2917089: 795.97s @ 58.0ms/row
[09/24/2025 15:14:08] INFO: PID 2917089: processing w1|skt: 302699137_367_AXL.csv
[09/24/2025 15:14:43] DEBUG: PID 2917099: 320.45s @ 45.4ms/row
[09/24/2025 15:14:43] INFO: PID 2917099: processing w1|vic: 101201381_123_AXL.csv
[09/24/2025 15:14:48] DEBUG: PID 2917093: 846.63s @ 60.9ms/row
[09/24/2025 15:14:48] INFO: PID 2917093: processing w2|skt: 303583054_492_AXL.csv
[09/24/2025 15:15:02] DEBUG: PID 2917080: 772.73s @ 55.5ms/row
[09/24/2025 15:15:02] INFO: PID 2917080: processing w2|vic: 102558631_363_AXL.csv
[09/24/2025 15:15:17] DEBUG: PID 2917088: 863.94s @ 62.0ms/row
[09/24/2025 15:15:17] INFO: PID 2917088: processing w1|van: 201210287_478_AXL.csv
[09/24/2025 15:15:35] DEBUG: PID 2917081: 648.25s @ 46.8ms/row
[09/24/2025 15:15:35] INFO: PID 2917081: processing w2|vic: 101215885_392_AXL.csv
[09/24/2025 15:16:00] DEBUG: PID 2917090: 481.25s @ 24.9ms/row
[09/24/2025 15:16:00] INFO: PID 2917090: processing w1|van: 201335765_426_AXL.csv
[09/24/2025 15:16:56] DEBUG: PID 2917092: 719.67s @ 43.4ms/row
[09/24/2025 15:16:56] INFO: PID 2917092: processing w3|van: 201328108_339_AXL.csv
[09/24/2025 15:17:21] DEBUG: PID 2917082: 438.59s @ 32.3ms/row
[09/24/2025 15:17:21] INFO: PID 2917082: processing w1|mtl: 401655897_168_AXL.csv
[09/24/2025 15:17:44] DEBUG: PID 2917096: 945.79s @ 48.3ms/row
[09/24/2025 15:17:44] INFO: PID 2917096: processing w3|vic: 101657771_405_AXL.csv
[09/24/2025 15:18:36] DEBUG: PID 2917094: 681.30s @ 49.4ms/row
[09/24/2025 15:18:36] INFO: PID 2917094: processing w2|mtl: 402435135_122_AXL.csv
[09/24/2025 15:18:39] DEBUG: PID 2917100: 902.90s @ 64.1ms/row
[09/24/2025 15:18:39] INFO: PID 2917100: processing w1|mtl: 401610003_205_AXL.csv
[09/24/2025 15:18:49] DEBUG: PID 2917101: 805.52s @ 58.5ms/row
[09/24/2025 15:18:49] INFO: PID 2917101: processing w1|van: 201936202_423_AXL.csv
[09/24/2025 15:18:51] DEBUG: PID 2917083: 676.49s @ 48.9ms/row
[09/24/2025 15:18:51] INFO: PID 2917083: processing w2|skt: 302387519_460_AXL.csv
[09/24/2025 15:19:16] DEBUG: PID 2917085: 737.27s @ 47.8ms/row
[09/24/2025 15:19:16] INFO: PID 2917085: processing w1|vic: 101202069_109_AXL.csv
[09/24/2025 15:20:37] DEBUG: PID 2917095: 912.01s @ 66.0ms/row
[09/24/2025 15:20:37] INFO: PID 2917095: processing w1|skt: 302862878_405_AXL.csv
[09/24/2025 15:20:37] WARNING: Unable to find participant #302862878/sd #405 in top_sd.top_1min_skt, skipping
[09/24/2025 15:20:37] INFO: PID 2917095: processing w1|skt: 302539875_470_AXL.csv
[09/24/2025 15:20:55] DEBUG: PID 2917078: 793.51s @ 57.0ms/row
[09/24/2025 15:20:55] INFO: PID 2917078: processing w3|vic: 103486093_427_AXL.csv
[09/24/2025 15:20:57] DEBUG: PID 2917079: 677.78s @ 49.4ms/row
[09/24/2025 15:20:57] INFO: PID 3125680: processing w1|vic: 101018267_253_AXL.csv
[09/24/2025 15:21:00] DEBUG: PID 2917084: 606.23s @ 43.9ms/row
[09/24/2025 15:21:00] INFO: PID 2917084: processing w1|vic: 101439815_276_AXL.csv
[09/24/2025 15:21:49] DEBUG: PID 2917097: 737.27s @ 52.7ms/row
[09/24/2025 15:21:49] INFO: PID 2917097: processing w1|van: 201501554_457_AXL.csv
[09/24/2025 15:22:41] DEBUG: PID 2917081: 425.75s @ 52.0ms/row
[09/24/2025 15:22:41] INFO: PID 3128154: processing w1|van: 201398316_455_AXL.csv
[09/24/2025 15:22:59] DEBUG: PID 2917098: 1015.89s @ 36.9ms/row
[09/24/2025 15:22:59] INFO: PID 2917098: processing w1|vic: 101145369_23_AXL.csv
[09/24/2025 15:24:17] DEBUG: PID 2917092: 441.20s @ 32.2ms/row
[09/24/2025 15:24:17] INFO: PID 2917092: processing w3|vic: 101145369_367_AXL.csv
[09/24/2025 15:25:19] DEBUG: PID 2917099: 635.70s @ 46.6ms/row
[09/24/2025 15:25:19] INFO: PID 3130642: processing w2|vic: 102118028_415_AXL.csv
[09/24/2025 15:25:42] DEBUG: PID 2917088: 625.65s @ 45.2ms/row
[09/24/2025 15:25:42] INFO: PID 2917088: processing w1|van: 201122672_490_AXL.csv
[09/24/2025 15:25:49] DEBUG: PID 2917093: 661.27s @ 47.5ms/row
[09/24/2025 15:25:49] INFO: PID 3130842: processing w2|van: 201347508_393_AXL.csv
[09/24/2025 15:26:11] DEBUG: PID 2917089: 723.07s @ 52.0ms/row
[09/24/2025 15:26:11] INFO: PID 2917089: processing w1|skt: 302394520_470_AXL.csv
[09/24/2025 15:27:00] DEBUG: PID 2917085: 464.32s @ 57.4ms/row
[09/24/2025 15:27:00] INFO: PID 2917085: processing w1|mtl: 401911823_241_AXL.csv
[09/24/2025 15:27:41] DEBUG: PID 2917080: 759.23s @ 55.0ms/row
[09/24/2025 15:27:41] INFO: PID 3132983: processing w1|van: 201702497_490_AXL.csv
[09/24/2025 15:27:44] DEBUG: PID 2917086: 823.06s @ 59.4ms/row
[09/24/2025 15:27:44] INFO: PID 2917086: processing w3|van: 203388759_428_AXL.csv
[09/24/2025 15:27:50] DEBUG: PID 2917091: 1886.76s @ 90.2ms/row
[09/24/2025 15:27:50] INFO: PID 2917091: processing w3|vic: 101740289_374_AXL.csv
[09/24/2025 15:27:59] DEBUG: PID 2917096: 614.82s @ 44.1ms/row
[09/24/2025 15:27:59] INFO: PID 2917096: processing w1|vic: 101341923_147_AXL.csv
[09/24/2025 15:28:18] DEBUG: PID 2917100: 578.93s @ 42.2ms/row
[09/24/2025 15:28:18] INFO: PID 2917100: processing w1|van: 201498983_442_AXL.csv
[09/24/2025 15:29:40] DEBUG: PID 2917083: 648.95s @ 31.0ms/row
[09/24/2025 15:29:40] INFO: PID 2917083: processing w3|van: 201375419_343_AXL.csv
[09/24/2025 15:30:15] DEBUG: PID 2917101: 685.66s @ 49.3ms/row
[09/24/2025 15:30:15] INFO: PID 2917101: processing w1|mtl: 401530157_280_AXL.csv
[09/24/2025 15:30:34] DEBUG: PID 3125680: 577.73s @ 41.2ms/row
[09/24/2025 15:30:34] INFO: PID 3125680: processing w1|van: 201564666_457_AXL.csv
[09/24/2025 15:30:42] DEBUG: PID 2917087: 1744.27s @ 126.0ms/row
[09/24/2025 15:30:42] INFO: PID 2917087: processing w2|vic: 101785365_459_AXL.csv
[09/24/2025 15:31:23] DEBUG: PID 2917095: 646.01s @ 46.6ms/row
[09/24/2025 15:31:23] INFO: PID 2917095: processing w2|vic: 101888460_356_AXL.csv
[09/24/2025 15:32:06] DEBUG: PID 2917090: 966.48s @ 69.3ms/row
[09/24/2025 15:32:06] INFO: PID 3137667: processing w2|vic: 101285500_374_AXL.csv
[09/24/2025 15:32:22] DEBUG: PID 2917098: 563.29s @ 40.5ms/row
[09/24/2025 15:32:22] INFO: PID 2917098: processing w1|van: 201185816_495_AXL.csv
[09/24/2025 15:33:05] DEBUG: PID 2917078: 730.32s @ 52.9ms/row
[09/24/2025 15:33:05] INFO: PID 2917078: processing w1|vic: 101002187_109_AXL.csv
[09/24/2025 15:33:10] DEBUG: PID 3128154: 628.49s @ 46.4ms/row
[09/24/2025 15:33:10] INFO: PID 3128154: processing w1|van: 201144166_488_AXL.csv
[09/24/2025 15:34:00] DEBUG: PID 2917089: 469.24s @ 62.8ms/row
[09/24/2025 15:34:00] INFO: PID 2917089: processing w1|skt: 302434238_379_AXL.csv
[09/24/2025 15:34:01] DEBUG: PID 2917084: 781.88s @ 60.2ms/row
[09/24/2025 15:34:01] INFO: PID 2917084: processing w2|skt: 302515834_403_AXL.csv
[09/24/2025 15:35:19] DEBUG: PID 2917082: 1077.80s @ 75.0ms/row
[09/24/2025 15:35:19] INFO: PID 2917082: processing w1|skt: 302394560_408_AXL.csv
[09/24/2025 15:35:19] WARNING: Unable to find participant #302394560/sd #408 in top_sd.top_1min_skt, skipping
[09/24/2025 15:35:19] INFO: PID 3141767: processing w1|skt: 302864487_442_AXL.csv
[09/24/2025 15:36:52] DEBUG: PID 2917092: 755.03s @ 54.2ms/row
[09/24/2025 15:36:52] INFO: PID 2917092: processing w3|vic: 101564348_375_AXL.csv
[09/24/2025 15:37:29] DEBUG: PID 2917086: 585.10s @ 39.2ms/row
[09/24/2025 15:37:29] INFO: PID 2917086: processing w3|vic: 101202069_462_AXL.csv
[09/24/2025 15:37:52] DEBUG: PID 3130842: 722.46s @ 39.9ms/row
[09/24/2025 15:37:52] INFO: PID 3130842: processing w1|mtl: 401599541_36_AXL.csv
[09/24/2025 15:38:49] DEBUG: PID 3132983: 667.57s @ 48.2ms/row
[09/24/2025 15:38:49] INFO: PID 3132983: processing w3|vic: 101888460_358_AXL.csv
[09/24/2025 15:38:53] DEBUG: PID 2917097: 1024.38s @ 73.4ms/row
[09/24/2025 15:38:53] INFO: PID 2917097: processing w1|skt: 302431853_369_AXL.csv
[09/24/2025 15:38:54] WARNING: Unable to find participant #302431853/sd #369 in top_sd.top_1min_skt, skipping
[09/24/2025 15:38:54] INFO: PID 3146202: processing w2|vic: 101269517_408_AXL.csv
[09/24/2025 15:38:55] DEBUG: PID 2917085: 715.26s @ 52.8ms/row
[09/24/2025 15:38:55] INFO: PID 2917085: processing w1|van: 201005131_492_AXL.csv
[09/24/2025 15:39:40] DEBUG: PID 3130642: 861.42s @ 52.0ms/row
[09/24/2025 15:39:40] INFO: PID 3130642: processing w3|mtl: 402559939_162_AXL.csv
[09/24/2025 15:40:35] DEBUG: PID 3125680: 600.90s @ 43.5ms/row
[09/24/2025 15:40:35] INFO: PID 3125680: processing w1|skt: 302103402_415_AXL.csv
[09/24/2025 15:40:45] DEBUG: PID 2917083: 665.08s @ 43.2ms/row
[09/24/2025 15:40:45] INFO: PID 3149163: processing w1|mtl: 401709298_264_AXL.csv
[09/24/2025 15:40:51] DEBUG: PID 2917101: 636.45s @ 45.9ms/row
[09/24/2025 15:40:51] INFO: PID 3149353: processing w1|vic: 101143070_9_AXL.csv
[09/24/2025 15:42:34] DEBUG: PID 2917098: 612.07s @ 44.1ms/row
[09/24/2025 15:42:34] INFO: PID 3152840: processing w1|vic: 101794991_6_AXL.csv
[09/24/2025 15:43:13] DEBUG: PID 2917084: 551.86s @ 50.4ms/row
[09/24/2025 15:43:13] INFO: PID 2917084: processing w2|van: 201598406_473_AXL.csv
[09/24/2025 15:43:16] DEBUG: PID 2917087: 753.84s @ 54.0ms/row
[09/24/2025 15:43:16] INFO: PID 2917087: processing w2|vic: 101072948_363_AXL.csv
[09/24/2025 15:43:37] DEBUG: PID 2917088: 1074.41s @ 77.3ms/row
[09/24/2025 15:43:37] INFO: PID 2917088: processing w3|van: 203226714_423_AXL.csv
[09/24/2025 15:43:45] DEBUG: PID 3128154: 635.03s @ 46.2ms/row
[09/24/2025 15:43:45] INFO: PID 3128154: processing w3|vic: 101143070_420_AXL.csv
[09/24/2025 15:43:51] DEBUG: PID 3137667: 704.14s @ 50.3ms/row
[09/24/2025 15:43:51] INFO: PID 3137667: processing w1|mtl: 401750427_95_AXL.csv
[09/24/2025 15:44:10] DEBUG: PID 2917094: 1534.09s @ 111.1ms/row
[09/24/2025 15:44:10] INFO: PID 2917094: processing w1|van: 201897232_417_AXL.csv
[09/24/2025 15:44:18] DEBUG: PID 2917095: 774.96s @ 30.4ms/row
[09/24/2025 15:44:18] INFO: PID 3156704: processing w1|mtl: 401043675_237_AXL.csv
[09/24/2025 15:44:27] DEBUG: PID 2917096: 988.10s @ 70.7ms/row
[09/24/2025 15:44:27] INFO: PID 2917096: processing w1|van: 201734545_465_AXL.csv
[09/24/2025 15:44:35] DEBUG: PID 2917091: 1005.45s @ 65.7ms/row
[09/24/2025 15:44:35] INFO: PID 2917091: processing w1|skt: 302869057_343_AXL.csv
[09/24/2025 15:46:29] DEBUG: PID 3130642: 408.59s @ 30.2ms/row
[09/24/2025 15:46:29] INFO: PID 3130642: processing w2|vic: 102322976_401_AXL.csv
[09/24/2025 15:46:29] DEBUG: PID 3132983: 460.14s @ 119.2ms/row
[09/24/2025 15:46:29] INFO: PID 3132983: processing w2|mtl: 401034573_39_AXL.csv
[09/24/2025 15:48:28] DEBUG: PID 3141767: 788.80s @ 64.3ms/row
[09/24/2025 15:48:28] INFO: PID 3141767: processing w1|skt: 302979980_339_AXL.csv
[09/24/2025 15:48:59] DEBUG: PID 2917100: 1241.63s @ 98.8ms/row
[09/24/2025 15:48:59] INFO: PID 3166523: processing w3|mtl: 402141286_50_AXL.csv
[09/24/2025 15:49:18] DEBUG: PID 2917089: 917.92s @ 67.0ms/row
[09/24/2025 15:49:18] INFO: PID 3167651: processing w1|vic: 101825783_39_AXL.csv
[09/24/2025 15:49:20] DEBUG: PID 2917092: 747.52s @ 54.1ms/row
[09/24/2025 15:49:20] INFO: PID 2917092: processing w2|vic: 101981972_356_AXL.csv
[09/24/2025 15:49:56] DEBUG: PID 3146202: 662.27s @ 47.6ms/row
[09/24/2025 15:49:56] INFO: PID 3146202: processing w1|van: 201912164_457_AXL.csv
[09/24/2025 15:50:04] DEBUG: PID 2917085: 669.07s @ 48.9ms/row
[09/24/2025 15:50:04] INFO: PID 2917085: processing w1|skt: 302591105_426_AXL.csv
[09/24/2025 15:50:04] WARNING: Unable to find participant #302591105/sd #426 in top_sd.top_1min_skt, skipping
